feature_id,name_ar,field_availability_status,evidence_reference,ownership_status,legal_status,license_status,investment_value_status,area_status,infrastructure_status,institutional_confirmation_required,notes
LY-INV-HOT-NAT-00130,فندق المرج السياحي,"{""ownership_type"": ""institutional_confirmation_required"", ""ownership_entity"": ""institutional_confirmation_required"", ""legal_status"": ""institutional_confirmation_required"", ""license_status"": ""institutional_confirmation_required"", ""planning_status"": ""institutional_confirmation_required"", ""environmental_status"": ""institutional_confirmation_required"", ""investment_value"": ""institutional_confirmation_required"", ""estimated_cost"": ""institutional_confirmation_required"", ""currency"": ""institutional_confirmation_required"", ""site_area_m2"": ""institutional_confirmation_required"", ""site_area_hectares"": ""institutional_confirmation_required"", ""implementing_entity"": ""institutional_confirmation_required"", ""supervising_entity"": ""institutional_confirmation_required"", ""investor_name"": ""institutional_confirmation_required"", ""operator_name"": ""institutional_confirmation_required"", ""infrastructure_status"": ""institutional_confirmation_required"", ""completion_percentage"": ""institutional_confirmation_required""}",data/incoming/tourism-investment-projects.kml,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,true,"Missing is not interpreted as negative, unlicensed, private, or stalled."
LY-INV-HOT-NAT-00132,فندق المسيرة,"{""ownership_type"": ""institutional_confirmation_required"", ""ownership_entity"": ""institutional_confirmation_required"", ""legal_status"": ""institutional_confirmation_required"", ""license_status"": ""institutional_confirmation_required"", ""planning_status"": ""institutional_confirmation_required"", ""environmental_status"": ""institutional_confirmation_required"", ""investment_value"": ""institutional_confirmation_required"", ""estimated_cost"": ""institutional_confirmation_required"", ""currency"": ""institutional_confirmation_required"", ""site_area_m2"": ""institutional_confirmation_required"", ""site_area_hectares"": ""institutional_confirmation_required"", ""implementing_entity"": ""institutional_confirmation_required"", ""supervising_entity"": ""institutional_confirmation_required"", ""investor_name"": ""institutional_confirmation_required"", ""operator_name"": ""institutional_confirmation_required"", ""infrastructure_status"": ""institutional_confirmation_required"", ""completion_percentage"": ""institutional_confirmation_required""}",data/incoming/tourism-investment-projects.kml,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,true,"Missing is not interpreted as negative, unlicensed, private, or stalled."
LY-INV-HOT-NAT-00134,فندق المغرب العربي,"{""ownership_type"": ""institutional_confirmation_required"", ""ownership_entity"": ""institutional_confirmation_required"", ""legal_status"": ""institutional_confirmation_required"", ""license_status"": ""institutional_confirmation_required"", ""planning_status"": ""institutional_confirmation_required"", ""environmental_status"": ""institutional_confirmation_required"", ""investment_value"": ""institutional_confirmation_required"", ""estimated_cost"": ""institutional_confirmation_required"", ""currency"": ""institutional_confirmation_required"", ""site_area_m2"": ""institutional_confirmation_required"", ""site_area_hectares"": ""institutional_confirmation_required"", ""implementing_entity"": ""institutional_confirmation_required"", ""supervising_entity"": ""institutional_confirmation_required"", ""investor_name"": ""institutional_confirmation_required"", ""operator_name"": ""institutional_confirmation_required"", ""infrastructure_status"": ""institutional_confirmation_required"", ""completion_percentage"": ""institutional_confirmation_required""}",data/incoming/tourism-investment-projects.kml,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,true,"Missing is not interpreted as negative, unlicensed, private, or stalled."
LY-INV-HOT-NAT-00135,فندق المنار,"{""ownership_type"": ""institutional_confirmation_required"", ""ownership_entity"": ""institutional_confirmation_required"", ""legal_status"": ""institutional_confirmation_required"", ""license_status"": ""institutional_confirmation_required"", ""planning_status"": ""institutional_confirmation_required"", ""environmental_status"": ""institutional_confirmation_required"", ""investment_value"": ""institutional_confirmation_required"", ""estimated_cost"": ""institutional_confirmation_required"", ""currency"": ""institutional_confirmation_required"", ""site_area_m2"": ""institutional_confirmation_required"", ""site_area_hectares"": ""institutional_confirmation_required"", ""implementing_entity"": ""institutional_confirmation_required"", ""supervising_entity"": ""institutional_confirmation_required"", ""investor_name"": ""institutional_confirmation_required"", ""operator_name"": ""institutional_confirmation_required"", ""infrastructure_status"": ""institutional_confirmation_required"", ""completion_percentage"": ""institutional_confirmation_required""}",data/incoming/tourism-investment-projects.kml,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,true,"Missing is not interpreted as negative, unlicensed, private, or stalled."
LY-INV-HOT-NAT-00136,فندق النادي الليبي,"{""ownership_type"": ""institutional_confirmation_required"", ""ownership_entity"": ""institutional_confirmation_required"", ""legal_status"": ""institutional_confirmation_required"", ""license_status"": ""institutional_confirmation_required"", ""planning_status"": ""institutional_confirmation_required"", ""environmental_status"": ""institutional_confirmation_required"", ""investment_value"": ""institutional_confirmation_required"", ""estimated_cost"": ""institutional_confirmation_required"", ""currency"": ""institutional_confirmation_required"", ""site_area_m2"": ""institutional_confirmation_required"", ""site_area_hectares"": ""institutional_confirmation_required"", ""implementing_entity"": ""institutional_confirmation_required"", ""supervising_entity"": ""institutional_confirmation_required"", ""investor_name"": ""institutional_confirmation_required"", ""operator_name"": ""institutional_confirmation_required"", ""infrastructure_status"": ""institutional_confirmation_required"", ""completion_percentage"": ""institutional_confirmation_required""}",data/incoming/tourism-investment-projects.kml,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,true,"Missing is not interpreted as negative, unlicensed, private, or stalled."
LY-INV-HOT-NAT-00137,فندق النخلة السياحي,"{""ownership_type"": ""institutional_confirmation_required"", ""ownership_entity"": ""institutional_confirmation_required"", ""legal_status"": ""institutional_confirmation_required"", ""license_status"": ""institutional_confirmation_required"", ""planning_status"": ""institutional_confirmation_required"", ""environmental_status"": ""institutional_confirmation_required"", ""investment_value"": ""institutional_confirmation_required"", ""estimated_cost"": ""institutional_confirmation_required"", ""currency"": ""institutional_confirmation_required"", ""site_area_m2"": ""institutional_confirmation_required"", ""site_area_hectares"": ""institutional_confirmation_required"", ""implementing_entity"": ""institutional_confirmation_required"", ""supervising_entity"": ""institutional_confirmation_required"", ""investor_name"": ""institutional_confirmation_required"", ""operator_name"": ""institutional_confirmation_required"", ""infrastructure_status"": ""institutional_confirmation_required"", ""completion_percentage"": ""institutional_confirmation_required""}",data/incoming/tourism-investment-projects.kml,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,true,"Missing is not interpreted as negative, unlicensed, private, or stalled."
LY-INV-HOT-NAT-00138,فندق النخيل - مغلق,"{""ownership_type"": ""institutional_confirmation_required"", ""ownership_entity"": ""institutional_confirmation_required"", ""legal_status"": ""institutional_confirmation_required"", ""license_status"": ""institutional_confirmation_required"", ""planning_status"": ""institutional_confirmation_required"", ""environmental_status"": ""institutional_confirmation_required"", ""investment_value"": ""institutional_confirmation_required"", ""estimated_cost"": ""institutional_confirmation_required"", ""currency"": ""institutional_confirmation_required"", ""site_area_m2"": ""institutional_confirmation_required"", ""site_area_hectares"": ""institutional_confirmation_required"", ""implementing_entity"": ""institutional_confirmation_required"", ""supervising_entity"": ""institutional_confirmation_required"", ""investor_name"": ""institutional_confirmation_required"", ""operator_name"": ""institutional_confirmation_required"", ""infrastructure_status"": ""institutional_confirmation_required"", ""completion_percentage"": ""institutional_confirmation_required""}",data/incoming/tourism-investment-projects.kml,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,true,"Missing is not interpreted as negative, unlicensed, private, or stalled."
LY-INV-HOT-NAT-00139,فندق النوران,"{""ownership_type"": ""institutional_confirmation_required"", ""ownership_entity"": ""institutional_confirmation_required"", ""legal_status"": ""institutional_confirmation_required"", ""license_status"": ""institutional_confirmation_required"", ""planning_status"": ""institutional_confirmation_required"", ""environmental_status"": ""institutional_confirmation_required"", ""investment_value"": ""institutional_confirmation_required"", ""estimated_cost"": ""institutional_confirmation_required"", ""currency"": ""institutional_confirmation_required"", ""site_area_m2"": ""institutional_confirmation_required"", ""site_area_hectares"": ""institutional_confirmation_required"", ""implementing_entity"": ""institutional_confirmation_required"", ""supervising_entity"": ""institutional_confirmation_required"", ""investor_name"": ""institutional_confirmation_required"", ""operator_name"": ""institutional_confirmation_required"", ""infrastructure_status"": ""institutional_confirmation_required"", ""completion_percentage"": ""institutional_confirmation_required""}",data/incoming/tourism-investment-projects.kml,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,true,"Missing is not interpreted as negative, unlicensed, private, or stalled."
LY-INV-HOT-NAT-00140,فندق الهاروج,"{""ownership_type"": ""institutional_confirmation_required"", ""ownership_entity"": ""institutional_confirmation_required"", ""legal_status"": ""institutional_confirmation_required"", ""license_status"": ""institutional_confirmation_required"", ""planning_status"": ""institutional_confirmation_required"", ""environmental_status"": ""institutional_confirmation_required"", ""investment_value"": ""institutional_confirmation_required"", ""estimated_cost"": ""institutional_confirmation_required"", ""currency"": ""institutional_confirmation_required"", ""site_area_m2"": ""institutional_confirmation_required"", ""site_area_hectares"": ""institutional_confirmation_required"", ""implementing_entity"": ""institutional_confirmation_required"", ""supervising_entity"": ""institutional_confirmation_required"", ""investor_name"": ""institutional_confirmation_required"", ""operator_name"": ""institutional_confirmation_required"", ""infrastructure_status"": ""institutional_confirmation_required"", ""completion_percentage"": ""institutional_confirmation_required""}",data/incoming/tourism-investment-projects.kml,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,true,"Missing is not interpreted as negative, unlicensed, private, or stalled."
LY-INV-HOT-NAT-00141,فندق الهاني/ نزل,"{""ownership_type"": ""institutional_confirmation_required"", ""ownership_entity"": ""institutional_confirmation_required"", ""legal_status"": ""institutional_confirmation_required"", ""license_status"": ""institutional_confirmation_required"", ""planning_status"": ""institutional_confirmation_required"", ""environmental_status"": ""institutional_confirmation_required"", ""investment_value"": ""institutional_confirmation_required"", ""estimated_cost"": ""institutional_confirmation_required"", ""currency"": ""institutional_confirmation_required"", ""site_area_m2"": ""institutional_confirmation_required"", ""site_area_hectares"": ""institutional_confirmation_required"", ""implementing_entity"": ""institutional_confirmation_required"", ""supervising_entity"": ""institutional_confirmation_required"", ""investor_name"": ""institutional_confirmation_required"", ""operator_name"": ""institutional_confirmation_required"", ""infrastructure_status"": ""institutional_confirmation_required"", ""completion_percentage"": ""institutional_confirmation_required""}",data/incoming/tourism-investment-projects.kml,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,true,"Missing is not interpreted as negative, unlicensed, private, or stalled."
LY-INV-HOT-NAT-00142,فندق الهناء,"{""ownership_type"": ""institutional_confirmation_required"", ""ownership_entity"": ""institutional_confirmation_required"", ""legal_status"": ""institutional_confirmation_required"", ""license_status"": ""institutional_confirmation_required"", ""planning_status"": ""institutional_confirmation_required"", ""environmental_status"": ""institutional_confirmation_required"", ""investment_value"": ""institutional_confirmation_required"", ""estimated_cost"": ""institutional_confirmation_required"", ""currency"": ""institutional_confirmation_required"", ""site_area_m2"": ""institutional_confirmation_required"", ""site_area_hectares"": ""institutional_confirmation_required"", ""implementing_entity"": ""institutional_confirmation_required"", ""supervising_entity"": ""institutional_confirmation_required"", ""investor_name"": ""institutional_confirmation_required"", ""operator_name"": ""institutional_confirmation_required"", ""infrastructure_status"": ""institutional_confirmation_required"", ""completion_percentage"": ""institutional_confirmation_required""}",data/incoming/tourism-investment-projects.kml,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,true,"Missing is not interpreted as negative, unlicensed, private, or stalled."
LY-INV-HOT-NAT-00146,فندق الوادي,"{""ownership_type"": ""institutional_confirmation_required"", ""ownership_entity"": ""institutional_confirmation_required"", ""legal_status"": ""institutional_confirmation_required"", ""license_status"": ""institutional_confirmation_required"", ""planning_status"": ""institutional_confirmation_required"", ""environmental_status"": ""institutional_confirmation_required"", ""investment_value"": ""institutional_confirmation_required"", ""estimated_cost"": ""institutional_confirmation_required"", ""currency"": ""institutional_confirmation_required"", ""site_area_m2"": ""institutional_confirmation_required"", ""site_area_hectares"": ""institutional_confirmation_required"", ""implementing_entity"": ""institutional_confirmation_required"", ""supervising_entity"": ""institutional_confirmation_required"", ""investor_name"": ""institutional_confirmation_required"", ""operator_name"": ""institutional_confirmation_required"", ""infrastructure_status"": ""institutional_confirmation_required"", ""completion_percentage"": ""institutional_confirmation_required""}",data/incoming/tourism-investment-projects.kml,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,true,"Missing is not interpreted as negative, unlicensed, private, or stalled."
LY-INV-HOT-NAT-00148,فندق الياقوتة,"{""ownership_type"": ""institutional_confirmation_required"", ""ownership_entity"": ""institutional_confirmation_required"", ""legal_status"": ""institutional_confirmation_required"", ""license_status"": ""institutional_confirmation_required"", ""planning_status"": ""institutional_confirmation_required"", ""environmental_status"": ""institutional_confirmation_required"", ""investment_value"": ""institutional_confirmation_required"", ""estimated_cost"": ""institutional_confirmation_required"", ""currency"": ""institutional_confirmation_required"", ""site_area_m2"": ""institutional_confirmation_required"", ""site_area_hectares"": ""institutional_confirmation_required"", ""implementing_entity"": ""institutional_confirmation_required"", ""supervising_entity"": ""institutional_confirmation_required"", ""investor_name"": ""institutional_confirmation_required"", ""operator_name"": ""institutional_confirmation_required"", ""infrastructure_status"": ""institutional_confirmation_required"", ""completion_percentage"": ""institutional_confirmation_required""}",data/incoming/tourism-investment-projects.kml,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,true,"Missing is not interpreted as negative, unlicensed, private, or stalled."
LY-INV-HOT-NAT-00149,فندق الياقوتة,"{""ownership_type"": ""institutional_confirmation_required"", ""ownership_entity"": ""institutional_confirmation_required"", ""legal_status"": ""institutional_confirmation_required"", ""license_status"": ""institutional_confirmation_required"", ""planning_status"": ""institutional_confirmation_required"", ""environmental_status"": ""institutional_confirmation_required"", ""investment_value"": ""institutional_confirmation_required"", ""estimated_cost"": ""institutional_confirmation_required"", ""currency"": ""institutional_confirmation_required"", ""site_area_m2"": ""institutional_confirmation_required"", ""site_area_hectares"": ""institutional_confirmation_required"", ""implementing_entity"": ""institutional_confirmation_required"", ""supervising_entity"": ""institutional_confirmation_required"", ""investor_name"": ""institutional_confirmation_required"", ""operator_name"": ""institutional_confirmation_required"", ""infrastructure_status"": ""institutional_confirmation_required"", ""completion_percentage"": ""institutional_confirmation_required""}",data/incoming/tourism-investment-projects.kml,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,true,"Missing is not interpreted as negative, unlicensed, private, or stalled."
LY-INV-HOT-NAT-00150,فندق اليقين,"{""ownership_type"": ""institutional_confirmation_required"", ""ownership_entity"": ""institutional_confirmation_required"", ""legal_status"": ""institutional_confirmation_required"", ""license_status"": ""institutional_confirmation_required"", ""planning_status"": ""institutional_confirmation_required"", ""environmental_status"": ""institutional_confirmation_required"", ""investment_value"": ""institutional_confirmation_required"", ""estimated_cost"": ""institutional_confirmation_required"", ""currency"": ""institutional_confirmation_required"", ""site_area_m2"": ""institutional_confirmation_required"", ""site_area_hectares"": ""institutional_confirmation_required"", ""implementing_entity"": ""institutional_confirmation_required"", ""supervising_entity"": ""institutional_confirmation_required"", ""investor_name"": ""institutional_confirmation_required"", ""operator_name"": ""institutional_confirmation_required"", ""infrastructure_status"": ""institutional_confirmation_required"", ""completion_percentage"": ""institutional_confirmation_required""}",data/incoming/tourism-investment-projects.kml,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,true,"Missing is not interpreted as negative, unlicensed, private, or stalled."
LY-INV-HOT-NAT-00151,فندق اليمامة,"{""ownership_type"": ""institutional_confirmation_required"", ""ownership_entity"": ""institutional_confirmation_required"", ""legal_status"": ""institutional_confirmation_required"", ""license_status"": ""institutional_confirmation_required"", ""planning_status"": ""institutional_confirmation_required"", ""environmental_status"": ""institutional_confirmation_required"", ""investment_value"": ""institutional_confirmation_required"", ""estimated_cost"": ""institutional_confirmation_required"", ""currency"": ""institutional_confirmation_required"", ""site_area_m2"": ""institutional_confirmation_required"", ""site_area_hectares"": ""institutional_confirmation_required"", ""implementing_entity"": ""institutional_confirmation_required"", ""supervising_entity"": ""institutional_confirmation_required"", ""investor_name"": ""institutional_confirmation_required"", ""operator_name"": ""institutional_confirmation_required"", ""infrastructure_status"": ""institutional_confirmation_required"", ""completion_percentage"": ""institutional_confirmation_required""}",data/incoming/tourism-investment-projects.kml,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,true,"Missing is not interpreted as negative, unlicensed, private, or stalled."
LY-INV-HOT-NAT-00152,فندق اوزو,"{""ownership_type"": ""institutional_confirmation_required"", ""ownership_entity"": ""institutional_confirmation_required"", ""legal_status"": ""institutional_confirmation_required"", ""license_status"": ""institutional_confirmation_required"", ""planning_status"": ""institutional_confirmation_required"", ""environmental_status"": ""institutional_confirmation_required"", ""investment_value"": ""institutional_confirmation_required"", ""estimated_cost"": ""institutional_confirmation_required"", ""currency"": ""institutional_confirmation_required"", ""site_area_m2"": ""institutional_confirmation_required"", ""site_area_hectares"": ""institutional_confirmation_required"", ""implementing_entity"": ""institutional_confirmation_required"", ""supervising_entity"": ""institutional_confirmation_required"", ""investor_name"": ""institutional_confirmation_required"", ""operator_name"": ""institutional_confirmation_required"", ""infrastructure_status"": ""institutional_confirmation_required"", ""completion_percentage"": ""institutional_confirmation_required""}",data/incoming/tourism-investment-projects.kml,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,true,"Missing is not interpreted as negative, unlicensed, private, or stalled."
LY-INV-HOT-NAT-00153,فندق ايلاف,"{""ownership_type"": ""institutional_confirmation_required"", ""ownership_entity"": ""institutional_confirmation_required"", ""legal_status"": ""institutional_confirmation_required"", ""license_status"": ""institutional_confirmation_required"", ""planning_status"": ""institutional_confirmation_required"", ""environmental_status"": ""institutional_confirmation_required"", ""investment_value"": ""institutional_confirmation_required"", ""estimated_cost"": ""institutional_confirmation_required"", ""currency"": ""institutional_confirmation_required"", ""site_area_m2"": ""institutional_confirmation_required"", ""site_area_hectares"": ""institutional_confirmation_required"", ""implementing_entity"": ""institutional_confirmation_required"", ""supervising_entity"": ""institutional_confirmation_required"", ""investor_name"": ""institutional_confirmation_required"", ""operator_name"": ""institutional_confirmation_required"", ""infrastructure_status"": ""institutional_confirmation_required"", ""completion_percentage"": ""institutional_confirmation_required""}",data/incoming/tourism-investment-projects.kml,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,true,"Missing is not interpreted as negative, unlicensed, private, or stalled."
LY-INV-HOT-NAT-00154,فندق أبراج المدينة,"{""ownership_type"": ""institutional_confirmation_required"", ""ownership_entity"": ""institutional_confirmation_required"", ""legal_status"": ""institutional_confirmation_required"", ""license_status"": ""institutional_confirmation_required"", ""planning_status"": ""institutional_confirmation_required"", ""environmental_status"": ""institutional_confirmation_required"", ""investment_value"": ""institutional_confirmation_required"", ""estimated_cost"": ""institutional_confirmation_required"", ""currency"": ""institutional_confirmation_required"", ""site_area_m2"": ""institutional_confirmation_required"", ""site_area_hectares"": ""institutional_confirmation_required"", ""implementing_entity"": ""institutional_confirmation_required"", ""supervising_entity"": ""institutional_confirmation_required"", ""investor_name"": ""institutional_confirmation_required"", ""operator_name"": ""institutional_confirmation_required"", ""infrastructure_status"": ""institutional_confirmation_required"", ""completion_percentage"": ""institutional_confirmation_required""}",data/incoming/tourism-investment-projects.kml,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,true,"Missing is not interpreted as negative, unlicensed, private, or stalled."
LY-INV-HOT-NAT-00156,فندق أفريقيا,"{""ownership_type"": ""institutional_confirmation_required"", ""ownership_entity"": ""institutional_confirmation_required"", ""legal_status"": ""institutional_confirmation_required"", ""license_status"": ""institutional_confirmation_required"", ""planning_status"": ""institutional_confirmation_required"", ""environmental_status"": ""institutional_confirmation_required"", ""investment_value"": ""institutional_confirmation_required"", ""estimated_cost"": ""institutional_confirmation_required"", ""currency"": ""institutional_confirmation_required"", ""site_area_m2"": ""institutional_confirmation_required"", ""site_area_hectares"": ""institutional_confirmation_required"", ""implementing_entity"": ""institutional_confirmation_required"", ""supervising_entity"": ""institutional_confirmation_required"", ""investor_name"": ""institutional_confirmation_required"", ""operator_name"": ""institutional_confirmation_required"", ""infrastructure_status"": ""institutional_confirmation_required"", ""completion_percentage"": ""institutional_confirmation_required""}",data/incoming/tourism-investment-projects.kml,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,true,"Missing is not interpreted as negative, unlicensed, private, or stalled."
LY-INV-HOT-NAT-00157,فندق أفريقيا,"{""ownership_type"": ""institutional_confirmation_required"", ""ownership_entity"": ""institutional_confirmation_required"", ""legal_status"": ""institutional_confirmation_required"", ""license_status"": ""institutional_confirmation_required"", ""planning_status"": ""institutional_confirmation_required"", ""environmental_status"": ""institutional_confirmation_required"", ""investment_value"": ""institutional_confirmation_required"", ""estimated_cost"": ""institutional_confirmation_required"", ""currency"": ""institutional_confirmation_required"", ""site_area_m2"": ""institutional_confirmation_required"", ""site_area_hectares"": ""institutional_confirmation_required"", ""implementing_entity"": ""institutional_confirmation_required"", ""supervising_entity"": ""institutional_confirmation_required"", ""investor_name"": ""institutional_confirmation_required"", ""operator_name"": ""institutional_confirmation_required"", ""infrastructure_status"": ""institutional_confirmation_required"", ""completion_percentage"": ""institutional_confirmation_required""}",data/incoming/tourism-investment-projects.kml,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,true,"Missing is not interpreted as negative, unlicensed, private, or stalled."
LY-INV-HOT-NAT-00158,فندق أكاكوس,"{""ownership_type"": ""institutional_confirmation_required"", ""ownership_entity"": ""institutional_confirmation_required"", ""legal_status"": ""institutional_confirmation_required"", ""license_status"": ""institutional_confirmation_required"", ""planning_status"": ""institutional_confirmation_required"", ""environmental_status"": ""institutional_confirmation_required"", ""investment_value"": ""institutional_confirmation_required"", ""estimated_cost"": ""institutional_confirmation_required"", ""currency"": ""institutional_confirmation_required"", ""site_area_m2"": ""institutional_confirmation_required"", ""site_area_hectares"": ""institutional_confirmation_required"", ""implementing_entity"": ""institutional_confirmation_required"", ""supervising_entity"": ""institutional_confirmation_required"", ""investor_name"": ""institutional_confirmation_required"", ""operator_name"": ""institutional_confirmation_required"", ""infrastructure_status"": ""institutional_confirmation_required"", ""completion_percentage"": ""institutional_confirmation_required""}",data/incoming/tourism-investment-projects.kml,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,true,"Missing is not interpreted as negative, unlicensed, private, or stalled."
LY-INV-HOT-NAT-00159,فندق أكاكوس,"{""ownership_type"": ""institutional_confirmation_required"", ""ownership_entity"": ""institutional_confirmation_required"", ""legal_status"": ""institutional_confirmation_required"", ""license_status"": ""institutional_confirmation_required"", ""planning_status"": ""institutional_confirmation_required"", ""environmental_status"": ""institutional_confirmation_required"", ""investment_value"": ""institutional_confirmation_required"", ""estimated_cost"": ""institutional_confirmation_required"", ""currency"": ""institutional_confirmation_required"", ""site_area_m2"": ""institutional_confirmation_required"", ""site_area_hectares"": ""institutional_confirmation_required"", ""implementing_entity"": ""institutional_confirmation_required"", ""supervising_entity"": ""institutional_confirmation_required"", ""investor_name"": ""institutional_confirmation_required"", ""operator_name"": ""institutional_confirmation_required"", ""infrastructure_status"": ""institutional_confirmation_required"", ""completion_percentage"": ""institutional_confirmation_required""}",data/incoming/tourism-investment-projects.kml,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,true,"Missing is not interpreted as negative, unlicensed, private, or stalled."
LY-INV-HOT-NAT-00160,فندق أمال ليبيا,"{""ownership_type"": ""institutional_confirmation_required"", ""ownership_entity"": ""institutional_confirmation_required"", ""legal_status"": ""institutional_confirmation_required"", ""license_status"": ""institutional_confirmation_required"", ""planning_status"": ""institutional_confirmation_required"", ""environmental_status"": ""institutional_confirmation_required"", ""investment_value"": ""institutional_confirmation_required"", ""estimated_cost"": ""institutional_confirmation_required"", ""currency"": ""institutional_confirmation_required"", ""site_area_m2"": ""institutional_confirmation_required"", ""site_area_hectares"": ""institutional_confirmation_required"", ""implementing_entity"": ""institutional_confirmation_required"", ""supervising_entity"": ""institutional_confirmation_required"", ""investor_name"": ""institutional_confirmation_required"", ""operator_name"": ""institutional_confirmation_required"", ""infrastructure_status"": ""institutional_confirmation_required"", ""completion_percentage"": ""institutional_confirmation_required""}",data/incoming/tourism-investment-projects.kml,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,true,"Missing is not interpreted as negative, unlicensed, private, or stalled."
LY-INV-HOT-NAT-00161,فندق أوال,"{""ownership_type"": ""institutional_confirmation_required"", ""ownership_entity"": ""institutional_confirmation_required"", ""legal_status"": ""institutional_confirmation_required"", ""license_status"": ""institutional_confirmation_required"", ""planning_status"": ""institutional_confirmation_required"", ""environmental_status"": ""institutional_confirmation_required"", ""investment_value"": ""institutional_confirmation_required"", ""estimated_cost"": ""institutional_confirmation_required"", ""currency"": ""institutional_confirmation_required"", ""site_area_m2"": ""institutional_confirmation_required"", ""site_area_hectares"": ""institutional_confirmation_required"", ""implementing_entity"": ""institutional_confirmation_required"", ""supervising_entity"": ""institutional_confirmation_required"", ""investor_name"": ""institutional_confirmation_required"", ""operator_name"": ""institutional_confirmation_required"", ""infrastructure_status"": ""institutional_confirmation_required"", ""completion_percentage"": ""institutional_confirmation_required""}",data/incoming/tourism-investment-projects.kml,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,true,"Missing is not interpreted as negative, unlicensed, private, or stalled."
LY-INV-HOT-NAT-00162,فندق أوجلة السياحي,"{""ownership_type"": ""institutional_confirmation_required"", ""ownership_entity"": ""institutional_confirmation_required"", ""legal_status"": ""institutional_confirmation_required"", ""license_status"": ""institutional_confirmation_required"", ""planning_status"": ""institutional_confirmation_required"", ""environmental_status"": ""institutional_confirmation_required"", ""investment_value"": ""institutional_confirmation_required"", ""estimated_cost"": ""institutional_confirmation_required"", ""currency"": ""institutional_confirmation_required"", ""site_area_m2"": ""institutional_confirmation_required"", ""site_area_hectares"": ""institutional_confirmation_required"", ""implementing_entity"": ""institutional_confirmation_required"", ""supervising_entity"": ""institutional_confirmation_required"", ""investor_name"": ""institutional_confirmation_required"", ""operator_name"": ""institutional_confirmation_required"", ""infrastructure_status"": ""institutional_confirmation_required"", ""completion_percentage"": ""institutional_confirmation_required""}",data/incoming/tourism-investment-projects.kml,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,institutional_confirmation_required,true,"Missing is not interpreted as negative, unlicensed, private, or stalled."
