action_id,feature_id,layer_id,name_ar,city_ar,municipality_ar,priority,review_reason_codes,field_or_issue,current_value,required_value,required_action,evidence_available,source_reference,collection_method,verification_method,responsible_entity_required,supporting_entities,deadline_category,publication_impact,status,notes
ACT-00169,LY-FNB-CAF-TRI-00151,tripoliCafes,مطحن الاجم لتحميص وطحن القهوة ومستلزمات المطاحن والمقاهي,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00170,LY-FNB-CAF-TRI-00152,tripoliCafes,كافي أبوسنينة,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00172,LY-FNB-CAF-TRI-00154,tripoliCafes,نادي القهوة Club café,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00175,LY-FNB-CAF-TRI-00157,tripoliCafes,O2 Café,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00176,LY-FNB-CAF-TRI-00158,tripoliCafes,مقهى هارون - حي الأندلس,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00177,LY-FNB-CAF-TRI-00159,tripoliCafes,ORANGE COFFEE,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00178,LY-FNB-CAF-TRI-00160,tripoliCafes,حلويات العسال,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00181,LY-FNB-CAF-TRI-00163,tripoliCafes,مقهى اداليا,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00182,LY-FNB-CAF-TRI-00164,tripoliCafes,Wees Cafe - ويس كافي,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00184,LY-FNB-CAF-TRI-00166,tripoliCafes,عصير تايم,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00185,LY-FNB-CAF-TRI-00167,tripoliCafes,مقهى آلينور,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00189,LY-FNB-CAF-TRI-00171,tripoliCafes,حلويات زهرة المدائن,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00194,LY-FNB-CAF-TRI-00176,tripoliCafes,Green Cafe,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00196,LY-FNB-CAF-TRI-00178,tripoliCafes,مقهي ابناء عشيبة للسندوتشات,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00197,LY-FNB-CAF-TRI-00179,tripoliCafes,AsROMA Caffee,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00199,LY-FNB-CAF-TRI-00181,tripoliCafes,مقهي البيادر.مشاوي علي للفحم,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00200,LY-FNB-CAF-TRI-00182,tripoliCafes,Ram Cafe,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00201,LY-FNB-CAF-TRI-00183,tripoliCafes,كافي شيش خان,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00203,LY-FNB-CAF-TRI-00185,tripoliCafes,libya costa cafe,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00204,LY-FNB-CAF-TRI-00186,tripoliCafes,عصائر هاواي,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00205,LY-FNB-CAF-TRI-00187,tripoliCafes,Olympic Coffee - أولمبيك كافي,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00207,LY-FNB-CAF-TRI-00189,tripoliCafes,كافي باب المدينة,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00209,LY-FNB-CAF-TRI-00191,tripoliCafes,مقهى ثمانية وثمانون - 88,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00210,LY-FNB-CAF-TRI-00192,tripoliCafes,كافي 88 للوجبات السريعة,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00213,LY-FNB-CAF-TRI-00195,tripoliCafes,Cafe Latte,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00214,LY-FNB-CAF-TRI-00196,tripoliCafes,زهير بريش للحلويات الببو,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00215,LY-FNB-CAF-TRI-00197,tripoliCafes,قهوة المسيرة,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00216,LY-FNB-CAF-TRI-00198,tripoliCafes,كافي الوافي,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00217,LY-FNB-CAF-TRI-00199,tripoliCafes,Karo Café - كارو كافي,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00218,LY-FNB-CAF-TRI-00200,tripoliCafes,Resto coffe,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00219,LY-FNB-CAF-TRI-00201,tripoliCafes,مقهى تن,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00222,LY-FNB-CAF-TRI-00204,tripoliCafes,كافي روت 66,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00223,LY-FNB-CAF-TRI-00205,tripoliCafes,كلاسيكو كافي,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00226,LY-FNB-CAF-TRI-00208,tripoliCafes,مقهى المجلس,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00227,LY-FNB-CAF-TRI-00209,tripoliCafes,مقهى البوعة,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00228,LY-FNB-CAF-TRI-00210,tripoliCafes,كافي مقيق,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00229,LY-FNB-CAF-TRI-00211,tripoliCafes,قهوة همبورقه,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00230,LY-FNB-CAF-TRI-00212,tripoliCafes,Cafe bene,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00232,LY-FNB-CAF-TRI-00214,tripoliCafes,مقهى الوادي,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00234,LY-FNB-CAF-TRI-00216,tripoliCafes,الحاج فتحي - عين زارة,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00235,LY-FNB-CAF-TRI-00217,tripoliCafes,اشتيوي كافي خلة الفرجان,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00236,LY-FNB-CAF-TRI-00218,tripoliCafes,مقهى العبسي,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00237,LY-FNB-CAF-TRI-00219,tripoliCafes,مقهى بايو كافي في مقسم بن معتوق,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00238,LY-FNB-CAF-TRI-00220,tripoliCafes,مقهي وحلويات الكرم (الكشك),طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00239,LY-FNB-CAF-TRI-00221,tripoliCafes,كافي كوب,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00240,LY-FNB-CAF-TRI-00222,tripoliCafes,الدبشي كافيه - Dabshi coffee,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00242,LY-FNB-CAF-TRI-00224,tripoliCafes,كافي جزيل - JAZEEL CAFE,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00246,LY-FNB-CAF-TRI-00228,tripoliCafes,شركة نون للعصائر,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00249,LY-FNB-CAF-TRI-00231,tripoliCafes,Vanilla Patisserie حلويات ڤانيليا,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00250,LY-FNB-CAF-TRI-00232,tripoliCafes,Espressolab,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00252,LY-FNB-CAF-TRI-00234,tripoliCafes,Bubble Tea ببل تي,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00256,LY-FNB-CAF-TRI-00238,tripoliCafes,Buonissimo gelato Italiano,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00257,LY-FNB-CAF-TRI-00239,tripoliCafes,Nostro caffe,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00258,LY-FNB-CAF-TRI-00240,tripoliCafes,كافي لاتي,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00259,LY-FNB-CAF-TRI-00241,tripoliCafes,Alhofra Cafe - مقهي الحفرة,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00260,LY-FNB-CAF-TRI-00242,tripoliCafes,ڤوگ كافيه ومطعم,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00262,LY-FNB-CAF-TRI-00244,tripoliCafes,موندو جيلاتو - القادسية,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00265,LY-FNB-CAF-TRI-00247,tripoliCafes,مقهي كابو,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00266,LY-FNB-CAF-TRI-00248,tripoliCafes,مقهى الشيباني,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
ACT-00267,LY-FNB-CAF-TRI-00249,tripoliCafes,Sage Cafe - ساج كافي,طرابلس,طرابلس,P3,license_review,license_review,review_required,verified official value or documented not_available,institutional verification of flagged fields,true,data/incoming/tripoli-cafes.kml,authoritative registry or direct verification,"official document, registry entry, or authorized written confirmation",جهة الترخيص السياحي,وزارة السياحة؛ البلدية؛ الجهة المالكة حسب الاختصاص,next_review_cycle,quality,open,"Entity is required for completion, not asserted as the current source."
