id,name_ar,readiness_score,readiness_level,missing_fields,method,disclaimer
LY-INV-HOT-NAT-00132,فندق المسيرة,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00133,فندق المشكاة,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00134,فندق المغرب العربي,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00135,فندق المنار,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00136,فندق النادي الليبي,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00137,فندق النخلة السياحي,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00138,فندق النخيل - مغلق,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00139,فندق النوران,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00140,فندق الهاروج,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00141,فندق الهاني/ نزل,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00142,فندق الهناء,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00143,فندق الهنشيري,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00144,فندق الهيشة,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00145,فندق الواحات,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00146,فندق الوادي,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00147,فندق الياسمين,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00148,فندق الياقوتة,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00149,فندق الياقوتة,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00150,فندق اليقين,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00151,فندق اليمامة,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00152,فندق اوزو,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00153,فندق ايلاف,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00154,فندق أبراج المدينة,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00155,فندق أجنحة قرطاج,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00156,فندق أفريقيا,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00157,فندق أفريقيا,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00158,فندق أكاكوس,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00159,فندق أكاكوس,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00160,فندق أمال ليبيا,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00161,فندق أوال,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00162,فندق أوجلة السياحي,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00163,فندق أويا,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00164,فندق باب البحر,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00165,فندق براك,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00166,فندق برينيتشي,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00167,فندق بلازما,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00168,فندق بن يدر,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00169,فندق بنت السيد,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-BEN-00001,فندق بنغازي,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00170,فندق بودلغوسة,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00171,فندق تابكت,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00172,فندق توباكتس,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00173,فندق تيبستي,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00174,فندق جاكرتا,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00175,فندق جالو السياحي,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00176,فندق جرمة السياحي,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00177,فندق جليانة,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00178,فندق جي دبليو ماريوت,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00179,فندق دار جرمة,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00180,فندق دبي,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00181,فندق دوجال السياحي,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00182,فندق ديار الهناء,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00183,فندق رواسي,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00184,فندق رويال,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00185,فندق ريباس,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00186,فندق ريكسوس,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-ZLI-00002,فندق زليتن,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00187,فندق زميت,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00188,فندق زهرة البطنان,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00189,فندق زهرة الخليج,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-ZUW-00004,فندق زوارة,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00190,فندق زين,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00191,فندق سرايا الليبو,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00192,فندق سفاري 2,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-KHO-00006,فندق سفيروس الخمس,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00193,فندق شروق افريقيا,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00194,فندق صحارى ليبيا,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00195,فندق ضيافة ونيس,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00196,فندق طليطلة,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00197,فندق عمر الخيام,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00198,فندق غابة الكشافة,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00199,فندق غريان السياحي,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00200,فندق فيلا النوران,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00201,فندق قاطش,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00202,فندق قرطاج,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-BAY-00006,فندق قصر البيضاء,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00203,فندق قصر الظهرة,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00204,فندق قصر الفضيل,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00205,فندق قصر الفيروز,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00206,فندق قصر النيل,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00207,فندق قصر الواحة,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00208,فندق قصور الضيافة,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00209,فندق قصي للشقق المفروشة,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-SAB-00004,فندق قمر صبراتة,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00210,فندق قورينا,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00211,فندق كونتنتال,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-KHO-00007,فندق لؤلؤة درنة,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00212,فندق ليالي قرطاج,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00213,فندق ليبيا,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00214,فندق مادي الحسان,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00215,فندق ميزران,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-GHA-00008,فندق نجوم غدامس,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00216,فندق هارون,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00217,فندق واستراحة جادو,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00218,فندق ومطعم النزهة,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00219,فندق يفرن,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00220,الفندق السياحي,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00221,الفندق القديم,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00222,الفندق الكبير,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00001,القرية السياحية قاريونس,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-TRI-00024,طرابلس للشقق الفندقية,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00002,نزل المدينة,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00003,نزل أمباي,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00004,نزل بيروت,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-TRI-00002,نزل طرابلس الحديث,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00005,نزل مرحبا,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00223,الماسة للشقق الفندقية,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-SEB-00002,فندق فزان,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00224,فندق المختار,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00225,فندق قصر كاباو,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-DER-00001,فندق الأفريقي,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-TRI-00025,فندق قرطاج السياحى1,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-TRI-00026,فندق السارة,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-TRI-00027,فندق الفصول الاربعة 3,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-TRI-00028,فندق أوال,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-TRI-00029,فندق المتوسط,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-TRI-00030,فندق صحراء ليبيا,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-TRI-00031,فندق قرطاج السياحى2,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-TRI-00032,فندق التوفيق 2,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-TRI-00033,فندق النعيم,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-TRI-00034,فندق الخليج,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-TRI-00035,فندق نور الثرياء,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-TRI-00003,نزل كيلو بتراء,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-TRI-00036,فندق الفصول الاربعة 2,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-TRI-00037,فندق السفير,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-TRI-00038,فندق الثريا,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-TRI-00039,فندق الشاطئ الذهبى,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-TRI-00040,فندق الصافي,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-TRI-00041,فندق بوابة أفريقيا,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-TRI-00042,فندق الفصول الابعة 1,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-TRI-00043,فندق سفارى,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-TRI-00044,فندق زهرة الخليج,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-TRI-00045,فندق السلاسل الذهبية,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-TRI-00046,فندق بلازما,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-TRI-00047,فندق النورس,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-TRI-00048,فندق التوفيق 1,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-TRI-00049,فندق اليسر,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-TRI-00050,فندق الخيام العربية,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-TRI-00051,فندق توباكتس,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-TRI-00052,فندق الرشيد,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00226,فندق أسامة,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-TRI-00053,فندق الزيتونة,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-TRI-00054,فندق ريباس,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-TRI-00055,فندق طليطلة,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-SAB-00005,فندق صبراتة,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00227,فندق تاج,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00228,فندق الكندي,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00229,فندق أضواء قرطاج,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00230,فندق البشير,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00231,فندق الهاني,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00232,فندق القنصل فندق القنصل,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00233,فندق الجبل الاخضر,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00006,الفتح,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-TRI-00056,فندق قصر ليبيا,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-REV-NAT-00007,Hotel Haroun 2,20,insufficient_data,type|legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00234,فندق الغزالة,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-TRI-00057,فندق كيان طرابلس,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
LY-INV-HOT-NAT-00235,فندق الديوان,30,insufficient_data,legal|ownership|infrastructure|license|finance|status|entity,preliminary_data_readiness_assessment,Not a legal approval or investment decision.
